"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,163.470715542181,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,166.663241028221,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,110.6675474002,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,110.709641127466,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,111.524488990736,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,113.23151006265,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,114.335321986012,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,116.313903243084,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,117.561264708254,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,119.534857817117,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,121.538473351325,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,124.960518032477,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,127.31815079553,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,129.932400875367,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,132.197125060413,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,133.947275458049,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,134.482353176001,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,134.966581857975,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,134.651527196317,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,134.78594391778,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,134.882489991497,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,134.074020173079,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,135.646545917644,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,138.762774142689,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,142.392621816512,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,148.429004742598,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,154.413599301684,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,159.412759067993,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,162.767412661586,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,166.177527541771,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,119.526298244961,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,119.727165439826,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,119.469544392423,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,123.07594489502,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,124.576407121548,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,123.469409806094,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,127.840420003977,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,130.264318981599,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,131.018233414901,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,130.753043909507,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,133.636462045704,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,137.113504512932,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,138.283034881596,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,139.902241296005,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,107.543404109847,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.465060829141,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.317545715701,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,110.106490434002,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,110.483370687528,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.935660527168,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,111.521178351302,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,111.92132986446,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,112.426156013406,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,113.045050208665,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,113.642263913469,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,114.327341270689,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,115.301151938356,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,116.254299501241,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,117.264507286562,,
"PRT","Portugal","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,118.434447224018,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,132.00395170885,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,132.20461009237,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,132.090026753704,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,132.190508975936,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,132.697050703603,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,139.010614926093,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,144.894350960049,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,148.860427749979,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,151.27367422659,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,152.751301945539,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,152.481131164196,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,152.647094199866,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,152.355161579859,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,145.930703065258,,
"KOR","Korea","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,93.1618662158062,,
"KOR","Korea","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,91.8935525894466,,
"KOR","Korea","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,91.3244731921228,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,90.9406967671295,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,91.305854767905,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,92.5307838257873,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,94.6922203768785,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,98.7706097901913,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,102.996961027713,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.001329372214,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,109.677193611087,,
"KOR","Korea","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,106.766363829584,,
"KOR","Korea","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,105.420957084833,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,129.045705038646,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,130.831511045807,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,131.413573459896,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,131.840664793146,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,133.074060798526,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,132.870364439338,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,135.921417143248,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,136.709853373412,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,138.220782995937,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,139.171633241703,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,139.775467027003,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,138.629681988409,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,136.350324387497,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,132.34427905933,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,111.581472917235,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,112.210905874625,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,112.707672449362,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,113.014100582321,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.363662600065,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,113.894664522893,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.310435837563,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.54569795772,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,115.06402954497,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,115.491868642279,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,115.979251152077,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,116.580111375235,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,117.048949407517,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,128.055522155879,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,128.829418434864,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,130.994635308313,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,131.465274523428,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,133.003494513252,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,136.252280259588,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,139.953895891571,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,147.154162721209,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,153.1271015852,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,161.949347329038,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,169.738826734341,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,175.549247710918,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,180.146546871801,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,179.815171388549,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,98.8996868385687,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,98.9496326301284,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,98.3642519521082,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,97.050219129044,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,97.2479431037879,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,99.226382129192,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,100.119785231221,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,99.0462211567934,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,98.4168939771595,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,98.5035175530464,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,97.9494696383301,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,96.98524946655,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,96.4678158184094,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,94.3848950693451,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,93.9307989519122,,
"DEU","Germany","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,105.360379860653,,
"DEU","Germany","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,105.735850762545,,
"DEU","Germany","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,106.155271025032,,
"DEU","Germany","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,106.530436886415,,
"DEU","Germany","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,106.892999481412,,
"DEU","Germany","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,107.216452487577,,
"DEU","Germany","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,107.529111144596,,
"DEU","Germany","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,107.891025791636,,
"DEU","Germany","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,108.283907523321,,
"DEU","Germany","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,108.745659226588,,
"DEU","Germany","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,109.100107458456,,
"DEU","Germany","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,109.572031918618,,
"DEU","Germany","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,110.065453611347,,
"DEU","Germany","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,110.633707754368,,
"DEU","Germany","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,111.135406715799,,
"DEU","Germany","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,111.642596436916,,
"AUT","Austria","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,112.186260786511,,
"AUT","Austria","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,113.724261360955,,
"AUT","Austria","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,116.81098569776,,
"AUT","Austria","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,120.193849285117,,
"AUT","Austria","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,123.041146758264,,
"AUT","Austria","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,126.157043160799,,
"AUT","Austria","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,126.928850655278,,
"AUT","Austria","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,129.132502508928,,
"AUT","Austria","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,132.528001541355,,
"AUT","Austria","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,135.349561392791,,
"AUT","Austria","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,140.04028513905,,
"AUT","Austria","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,143.646214692376,,
"AUT","Austria","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,144.635390453503,,
"AUT","Austria","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,148.516663860706,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,124.167088214066,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,125.470882440263,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.088363045367,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,127.150992917238,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,126.899388314461,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,127.772981631961,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,128.197362084528,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,128.357859091582,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,131.016206279726,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,133.174586770704,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,136.23202591041,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,139.326965726251,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,141.515186156164,,
"ESP","Spain","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,143.415574759186,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,137.525372847276,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,135.414036663382,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,140.5635280584,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,139.534680100858,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,143.898244783385,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,139.902872302403,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,143.93115168921,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,145.979255076177,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,155.529854316853,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,153.697238410634,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,159.189767930771,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,163.314458348723,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,173.774096953159,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,177.178125259517,,
"ISL","Iceland","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,178.510543850832,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,127.414570701171,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,129.273036593275,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.409673931791,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,129.789637681284,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,128.016949757636,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,131.863923031124,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,132.529582732814,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,134.804425066867,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,140.426128090182,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,141.425721585563,,
"LVA","Latvia","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,143.128475591815,,
